title,genre
White House Down,Action
Troll,Fantasy
Edge of Tomorrow,Fantasy
Blood Out,Action
Hold Your Breath,Horror
The Black Cat,Horror
Smiley,Horror
Evil Dead,Horror
Orgy of the Dead,Fantasy
Fast & Furious 6,Action
Dead Man's Burden,Western
Zombie Nation,Horror
Messiah of Evil,Horror
Oldboy,Action
Crash!,Horror
Sabotage,Action
Olympus Has Fallen,Action
Red 2,Action
The Cursed,Horror
13 Sins,Horror
Fingerprints,Horror
Peter Pan,Adventure
Elephant White,Action
Tape 407,Horror
The Zero Theorem,Fantasy
Succubus: Hell-Bent,Horror
Europa Report,Fantasy
Lost Signal,Horror
All Is Lost,Action
Rogue River,Horror
Skinned Deep,Horror
Alien Origin,Horror
The Conjuring,Horror
sxtape,Horror
The Package,Action
The Purge,Fantasy
Bad Milo,Horror
Horns,Horror
Homefront,Action
Cold Harvest,Action
Cobra Woman,Adventure
Sherlock Holmes,Fantasy
Non-Stop,Action
Yankee Buccaneer,Adventure
Big Ass Spider,Fantasy
The Green Inferno,Horror
The Last Keepers,Fantasy
Swamp Shark,Horror
Jug Face,Horror
Mercy,Horror
Ride Along,Action
Clash of the Empires,Fantasy
Mr. Jones,Horror
The Human Race,Horror
Found,Horror
Alyce,Horror
Ink,Action
Absolute Deception,Action
Open Grave,Horror
Clown,Horror
Jane Got a Gun,Western
Hatchet III,Horror
Willow Creek,Horror
The Call of Cthulhu,Fantasy
Insidious: Chapter 2,Horror
Divergent,Fantasy
The Plan,Action
Summer's Blood,Horror
Beneath,Horror
Haunt,Horror
The Homesman,Western
Lone Survivor,Action
Jupiter Ascending,Fantasy
The Black Castle,Horror
Favela,Action
Dead Drop,Action
Bone Tomahawk,Horror
Lost River,Fantasy
Lake Placid 3,Horror
Lake Placid 2,Horror
Speak No Evil,Horror
Labou,Adventure
The Maze Runner,Fantasy
The Monkey's Paw,Horror
Pawn Shop Chronicles,Action
Need for Speed,Action
Transcendence,Fantasy
Samurai Cop,Action
Ambushed,Action
Curse of Chucky,Horror
The Banshee Chapter,Horror
Sharknado,Fantasy
12 Rounds: Reloaded,Action
Midnight Sun,Adventure
Rise of the Zombies,Action
Bad Ass 2: Bad Asses,Action
Bullet,Action
Dead in Tombstone,Action
Force of Execution,Action
Oculus,Horror
Abstraction,Action
Bounty Killer,Action
Butcher Boys,Horror
Mojave,Action
Winter's Tale,Fantasy
The Expendables 3,Action
Trilogia del terrore,Horror
Nothing Left to Fear,Horror
The Red Right Hand,Horror
Savaged,Horror
Wer,Horror
The Hunters,Adventure
Cinderella,Fantasy
The Giver,Fantasy
The Wicked,Horror
Bigfoot,Adventure
Godzilla,Fantasy
The Harvest,Horror
Tokarev,Action
Space Warriors,Adventure
Devil's Due,Horror
Run All Night,Action
Ring of Fire,Fantasy
Christmas Bounty,Action
Eve of Destruction,Fantasy
Skinwalker Ranch,Horror
Swelter,Action
Freezer,Action
Bloodeaters,Horror
Growth,Horror
The Outsider,Action
Tracers,Action
Shark Week,Action
Wicked Blood,Action
Battledogs,Action
Project Almanac,Fantasy
Dracula Untold,Fantasy
Everly,Action
Cell,Action
The Equalizer,Action
Stonados,Fantasy
Delete,Fantasy
Fast & Furious 7,Action
Selfless,Fantasy
The Signal,Fantasy
22 Jump Street,Action
Alien Raiders,Horror
Earth to Echo,Fantasy
The Atomic Submarine,Fantasy
Crawlspace,Horror
Hell's Half Acre,Action
Miami Magma,Action
Black Forest,Horror
Prison,Horror
Tusk,Horror
Stretch,Action
Barely Lethal,Action
The Prince,Action
Atlantic Rim,Action
Crimson Peak,Horror
Ouija,Horror
Alien Tornado,Fantasy
Exists,Horror
Late Phases,Horror
Starry Eyes,Horror
Android Cop,Action
Bad Country,Action
Monsterwolf,Horror
Hunger,Horror
Absentia,Horror
Before I Wake,Horror
The Den,Horror
Jessabelle,Horror
August Underground,Horror
Alien Abduction,Horror
Haunted,Horror
Indigenous,Horror
Preservation,Horror
Zombeavers,Horror
Boogeyman,Horror
Midnight Chronicles,Action
40 Days and Nights,Fantasy
Horizons West,Western
Age of Dinosaurs,Fantasy
Hack!,Horror
American Ultra,Action
It Follows,Horror
Pan,Fantasy
Zombie Night,Horror
Fallen,Fantasy
Airline Disaster,Action
Dracula's Daughter,Horror
Time Lapse,Fantasy
Flash Gordon,Fantasy
The Tingler,Horror
V/H/S: Viral,Horror
Terminator: Genisys,Fantasy
Dark Relic,Fantasy
Zorro the Avenger,Adventure
A Bucket of Blood,Horror
Ride Clear of Diablo,Western
Tomorrowland,Fantasy
Last Knights,Action
Animal,Horror
Beneath the Dark,Horror
The Walking Dead,Horror
Point Break,Action
Hitman: Agent 47,Action
Apocalypse Pompeii,Action
Airplane vs Volcano,Action
Dead Season,Horror
Leprechaun: Origins,Horror
Julia,Horror
Wrong Turn 6,Horror
A Walk in the Woods,Adventure
Transformations,Horror
Pixels,Fantasy
Annabelle,Horror
The Remaining,Horror
Gods of Egypt,Adventure
Breaking Point,Action
Ghost Town,Horror
Operation Rogue,Action
San Andreas,Action
American Sniper,Action
Rewind,Fantasy
John Wick,Action
The Pyramid,Horror
Asteroid vs. Earth,Action
Home,Horror
Kristy,Horror
A Good Man,Action
Sniper: Legacy,Action
Jurassic World,Fantasy
Chappie,Fantasy
Insidious: Chapter 3,Horror
American Muscle,Action
I Drink Your Blood,Horror
Visions,Horror
Hercules Reborn,Action
AE: Apocalypse Earth,Action
See No Evil 2,Horror
Bermuda Tentacles,Action
Warcraft,Fantasy
The Well,Fantasy
Goosebumps,Adventure
Vice,Action
Z for Zachariah,Fantasy
The Lazarus Effect,Horror
Max,Adventure
The Last Push,Fantasy
Sinister 2,Horror
Poltergeist,Horror
Gacy,Horror
Mercenaries,Action
Bound to Vengeance,Horror
Monster Trucks,Action
Cybernatural,Horror
Frankenstein,Horror
The Hateful Eight,Western
The Martian,Fantasy
Against the Sun,Adventure
Joy Ride 3,Horror
Heebie Jeebies,Horror
Showdown,Western
400 Days,Fantasy
Halo: Nightfall,Fantasy
The Forgotten,Horror
Mark of the Vampire,Horror
Red Faction: Origins,Fantasy
The Visit,Horror
Martyrs,Horror
Cabin Fever,Horror
Life on the Line,Action
Revolt,Fantasy
Pete's Dragon,Fantasy
We Are Still Here,Horror
Pod,Horror
Nightlight,Horror
Drácula,Horror
Fatal Instinct,Action
Breaking at the Edge,Horror
The Vatican Tapes,Horror
The Adderall Diaries,Action
The Night Watchmen,Horror
Finders Keepers,Horror
31,Horror
King Jack,Adventure
Mockingbird,Horror
Puncture Wounds,Action
Asylum,Horror
10.0 Earthquake,Action
Air,Fantasy
The Gallows,Horror
Night of the Demons,Horror
Pumpkinhead,Horror
Collision Course,Action
War Pigs,Action
Absolution,Action
Seattle Superstorm,Action
Suicide Squad,Action
Jurassic City,Action
The 5th Wave,Fantasy
Vendetta,Action
American Made,Action
Autopsy of Jane Doe,Horror
Band of Robbers,Adventure
Ramrod            ,Western
Bad Biology,Horror
Circle of Iron      ,Fantasy
Smosh: The Movie,Adventure
Age of Tomorrow,Action
Descendants,Fantasy
X-Men: Apocalypse,Fantasy
The Bad Batch,Fantasy
All Hallows' Eve,Horror
Super Tanker,Action
The Hunter's Prayer,Action
The Roost,Horror
Harbinger Down,Horror
L.A. Apocalypse,Action
Anguish,Horror
Some Kind of Hate,Horror
Synchronicity,Fantasy
Tales of Halloween,Horror
San Andreas Quake,Action
Heist,Action
Age of Ice,Fantasy
Ride Along 2,Action
The Devil's Candy,Horror
Southbound,Horror
Cold Fusion,Action
Invasion Roswell,Action
The Number One Girl,Action
The Forest,Horror
Avengers Grimm,Fantasy
Crystal Skulls,Fantasy
Gutshot Straight,Action
The Boy,Horror
Cat Run,Action
Rings,Horror
VANish,Action
Disaster L.A.,Fantasy
Terrordactyl,Action
Star Trek Beyond,Fantasy
Close Range,Action
Arrival,Fantasy
Hidden,Horror
Antibirth,Horror
Carnage Park,Horror
The Greasy Strangler,Horror
Outlaws and Angels,Horror
Yoga Hosers,Horror
Jason Bourne,Action
John Wick 2,Action
Spectral,Fantasy
Kickboxer: Vengeance,Action
CHiPs,Action
Teen Wolf,Action
Hell Bent,Western
Bucking Broadway,Western
Swiss Army Man,Adventure
Dog Eat Dog,Action
Sinners and Saints,Action
The Legend of Tarzan,Action
Dark Night,Horror
Sleight,Action
Wildlike,Adventure
Jarhead 3: The Siege,Action
The Demented,Horror
Code of Honor,Action
The Lost City of Z,Adventure
April Rain,Action
Geostorm,Action
Don't Breathe,Horror
The Veil,Horror
Passengers,Fantasy
The Space Between Us,Fantasy
Mercury Plains,Action
Colt .45,Western
Operator,Action
Gunsmoke in Tucson,Action
The Ouija Experiment,Horror
I Am Wrath,Action
Eliminators,Action
The Confession,Action
Hush,Horror
Jack Goes Home,Horror
Stormageddon,Action
Last Shift,Horror
Holidays,Horror
Here Alone,Horror
Untamed Frontier,Western
Lights Out,Horror
Camino,Action
The Darkness,Horror
The Night Crew,Action
Riot,Action
4Got10,Action
Lavalantula,Horror
Accidental Switch,Action
Ghost in the Shell,Action
Alien: Covenant,Fantasy
The Mummy,Action
Kong: Skull Island,Action
Terror Birds,Horror
The Bye Bye Man,Horror
Berkeley Square,Fantasy
Pandemic,Action
Countdown,Action
Crossing Point,Action
Power Rangers,Action
Annihilation,Fantasy
The Woods,Horror
Sleepless Night,Action
Trancers ,Action
Beauty and the Beast,Fantasy
Morgan,Fantasy
Armed Response,Action
Bedeviled,Horror
The Midnight Man,Horror
Satanic,Horror
Dead Rising: Endgame,Horror
Leatherface,Horror
Traded,Western
Fender Bender,Horror
The Bushwhackers,Western
Angels Over Broadway,Adventure
Hard Target 2,Action
The Dark Tower,Fantasy
Blade Runner 2049,Fantasy
7 Mummies,Horror
Annabelle: Creation,Horror
2 Lava 2 Lantula!,Horror
ARQ,Fantasy
Demonic Toys,Horror
The Belko Experiment,Action
End of a Gun,Action
Gold,Adventure
Iceman,Fantasy
China Gate,Action
Air Collision,Action
Don't Kill It,Fantasy
Cast a Long Shadow,Western
A Deadly Obsession,Action
Phantasm: Ravager,Fantasy
The Monster,Horror
The Saint,Action
HazMat,Horror
Code Red,Horror
Agoraphobia,Horror
Dead Awake,Horror
Super Cyclone,Action
The Meg,Action
Night of the Wild,Horror
Metal Tornado,Fantasy
Martian Land,Action
Taken Heart,Action
Cold Zone,Action
Life,Fantasy
Independents' Day,Action
Future World,Fantasy
#Screamers,Horror
It Comes at Night,Horror
A Wrinkle in Time,Adventure
Death Race 2050,Action
Replicas,Fantasy
It,Horror
The Commuter,Action
Alita: Battle Angel,Fantasy
Hostiles,Adventure
Bushwick,Action
XX,Horror
Ozark Sharks,Action
Mom and Dad,Horror
Cross 2,Action
Coin Heist,Action
Io,Fantasy
Don't Knock Twice,Horror
Road Wars,Action
Planet of the Sharks,Action
Ice Sharks,Action
Ghosthunters,Horror
Altitude,Action
Descendants 2,Fantasy
The Archer,Action
The Burning Dead,Horror
Wish Upon,Horror
American Warships,Action
Hidden Agenda,Action
Bright,Action
Mayhem,Action
The Endless,Horror
Eloise,Horror
Ready Player One,Fantasy
Psychopaths,Horror
Deep Burial,Fantasy
Crawlspace,Horror
Phoenix Forgotten,Horror
Bethany,Horror
Tomb Raider,Action
Isolation,Action
Deadpool 2,Action
Column South,Western
The Shape of Water,Fantasy
Gunsmoke,Western
Boo,Horror
The Nun,Horror
Aquaman,Fantasy
Happy Death Day,Horror
Alpha,Action
Captive State,Fantasy
Insidious: Chapter 4,Horror
First Kill,Action
Gringo,Action
Kill Switch,Fantasy
Buckskin,Western
7 Witches,Horror
Midnighters,Horror
Rampage,Action
Robin Hood,Adventure
The Shadow Effect,Action
Cult of Chucky,Horror
Den of Thieves,Action
The Blue Bird,Fantasy
Deep in the Darkness,Horror
Robocroc,Horror
Dumbo,Fantasy
Crazy Murder,Horror
Security,Action
Hickok,Western
The Silver Whip,Western
Proud Mary,Action
Savage Dog,Action
Fahrenheit 451 ,Fantasy
Stasis,Fantasy
The Vault,Horror
Jackals,Horror
Raw Edge,Western
Death Wish,Action
Singularity,Fantasy
Turbulence,Action
Trading Paint,Action
Wheelman,Action
Killing Gunther,Action
Tonight She Comes,Horror
Halloween,Horror
Six-String Samurai,Action
Escapee,Horror
Creep 2,Horror
Jeepers Creepers III,Horror
Bullet for a Badman,Western
The Babysitter,Horror
Chaos Walking,Fantasy
The New Mutants,Fantasy
Kill'em All,Action
Don't Blink,Horror
Extinction,Fantasy
Skyscraper,Action
Red Sundown,Western
Time Toys,Adventure
A Quiet Place,Horror
The Hurricane Heist,Action
2307: Winter's Dream,Fantasy
The Sandman,Horror
Slender Man,Horror
Totem,Horror
Sink Hole,Fantasy
Acts of Violence,Action
Fury of the Dragon,Action
Day of Reckoning,Action
Gun for a Coward,Western
The Equalizer 2,Action
Hereditary,Horror
Truth or Dare,Horror
The Open House,Horror
Bumblebee,Fantasy
Beast of Burden,Action
Bernie The Dolphin,Adventure
The First Purge,Action
Victor Crowley,Horror
Bomb City,Action
Hellraiser: Judgment,Horror
Tumbleweeds,Western
Bad Samaritan,Horror
Unfriended: Dark Web,Horror
Gun,Action
Gemini Man,Action
Christopher Robin,Adventure
Jonathan,Fantasy
Braid,Horror
The Predator,Fantasy
Family Blood,Horror
Like.Share.Follow.,Horror
SuperFly,Action
The Recall,Fantasy
The Darkest Minds,Fantasy
Reprisal,Action
Peppermint,Action
211,Action
Between Worlds,Action
Miss Bala,Action
Mile 22,Action
Chain of Command,Action
Misfire,Action
A-X-L,Fantasy
2012: Ice Age,Action
Interrogation,Action
Wonder Woman 1984,Action
Top Gun: Maverick,Action
Bending the Rules,Action
Tau,Fantasy
The Domestics,Fantasy
Overlord,Horror
It: Chapter Two,Horror
The Debt Collector,Action
Dead Night,Horror
Cam,Horror
Chained for Life,Horror
Delirium,Horror
Free Fall,Action
Nightmare Cinema,Horror
Hell Fest,Horror
Eli,Horror
Final Score,Action
The Millionaire Tour,Action
The Wind,Horror
Mulan,Adventure
Mongolian Death Worm,Action
Terrifier,Horror
Antlers,Horror
Hellboy,Fantasy
Malevolent,Horror
River Runs Red,Action
The Perfection,Horror
Pet Sematary,Horror
Ouija House,Horror
The Toybox,Action
Murder-Set-Pieces,Horror
Aladdin,Fantasy
A Dog's Way Home,Adventure
Asher,Action
F6 Twister,Action
Little Savages,Adventure
Deep Blue Sea 2,Action
Annabelle Comes Home,Horror
Escape Room,Horror
Happy Death Day 2U,Horror
The Head,Horror
Bird Box,Fantasy
Time Freak,Fantasy
Artemis Fowl,Fantasy
Ava,Action
The Kitchen,Action
Camera Obscura,Horror
Ford v. Ferrari,Action
Cut Throat City,Action
Godzilla vs. Kong,Fantasy
The Kid,Western
The Rendezvous,Action
Urgency,Action
Angel Has Fallen,Action
Sweetheart,Horror
Dead Ant,Horror
BrightBurn,Horror
Jungle Cruise,Adventure
Corporate Animals,Horror
Realms,Horror
Encounter,Fantasy
Murder Party,Horror
The Final Wish,Horror
Shaft,Action
Child's Play,Horror
Rabbits,Fantasy
Eruption: LA,Action
Boss Level,Action
Among the Shadows,Horror
Grand Isle,Action
Ma,Horror
Bad Boys for Life,Action
Midsommar,Horror
Only,Fantasy
Dolemite,Action
Crawl,Horror
Charlie's Angels,Action
See You Yesterday,Fantasy
Life Like,Fantasy
Fear Clinic,Horror
Deadwood - The Movie,Western
Call of the Wild,Adventure
Descendants 3,Fantasy
Bliss,Horror
Rim of the World,Adventure
The Gentlemen,Action
Dead Trigger,Action
Underwater,Fantasy
The Witches,Fantasy
Brahms: The Boy II,Horror
Hell Night,Horror
Leprechaun Returns,Horror
The Old Guard,Action
Darlin',Horror
Snatchers,Horror
Doctor Sleep,Horror
Haunt,Horror
Gretel and Hansel,Horror
Three From Hell,Horror
Dolls,Horror
Greenland,Action
Countdown,Horror
The Wretched,Horror
1BR,Horror
Critters Attack!,Horror
Black Christmas,Horror
Escape Room,Horror
Satanic Panic,Horror
Color Out of Space,Fantasy
The Vigil,Horror
Eternals,Fantasy
Synchronic,Horror
Outside the Wire,Action
Sator,Horror
Togo,Adventure
VFW,Action
Rattlesnake,Horror
News of the World,Western
Shockwave,Action
Primal,Action
6 Underground,Action
Bloodshot,Action
Halloween Kills,Horror
Trauma Center,Action
3022,Fantasy
Fantasy Island,Horror
Holiday Hell,Horror
Antebellum,Horror
The Night House,Horror
Run Sweetheart Run,Horror
Disturbing the Peace,Action
Fast & Furious 9,Action
Hell on the Border,Action
The Marksman,Action
The Great War,Action
After She Wakes,Horror
Dreamkatcher,Horror
Malignant,Horror
This Is Our Home,Horror
The 2nd,Action
Impact Earth,Action
Nazi Overlord,Horror
Kill Chain,Action
The Jurassic Games,Action
Beyond the Law,Action
The Assent,Horror
Rogue Warfare,Action
Monster Problems,Fantasy
Candyman,Horror
Legacy of Satan,Horror
Infinite,Fantasy
The Empty Man,Horror
Nobody,Action
Arkansas,Action
Lapsis,Fantasy
Witch Hunt,Horror
Becky,Horror
Honeydew,Horror
Unhinged,Action
Debt Collectors,Action
A Man Called Gannon,Western
Hollow Point,Action
Behind You,Horror
Corona zombies,Horror
Puppet Master 4,Horror
Voyagers,Fantasy
Body Cam,Horror
Follow Me,Horror
Come Play,Horror
Project Power,Fantasy
Proximity,Fantasy
Hard Kill,Action
The Burning,Horror
Honest Thief,Action
Time Trap,Fantasy
Rest Stop,Horror
Freaky,Horror
The Bunny Game,Horror
The Lie,Horror
Nocturne,Horror
Black Box,Horror
Evil Eye,Horror
The Tomorrow War,Fantasy
The Craft: Legacy,Horror
Books of Blood,Horror
Archenemy,Action
Jiu Jitsu,Fantasy
Spell,Horror
The Old Ways,Horror
Uncharted,Adventure
Willy's Wonderland,Horror
Godmothered,Fantasy
We Can Be Heroes,Fantasy
Scream 5,Horror
I eat your skin,Horror
Born a Champion,Action
Echo Boomers,Action
Army of One,Action
The Suicide Squad,Action
Flora & Ulysses,Adventure
How It Ends,Fantasy
Saving Flora,Adventure
Deep Blue Sea 3,Horror
Finding Ohana,Adventure
Army of the Dead,Horror
Bliss,Fantasy
The Manor,Horror
Black as Night,Horror
Madres,Horror
Things Heard & Seen,Horror
The Dark Red,Action
Virus Shark,Horror
Cosmic Sin,Fantasy
The Seventh Day,Horror
Jurassic Galaxy,Fantasy
The Amusement Park,Horror
Blacklight,Action
The Unholy,Horror
The Forever Purge,Horror
The Harder They Fall,Western
Separation,Horror
The Djinn,Horror
Terrifier 2,Horror
Stay,Horror
Cyst,Horror
Don't Breathe 2,Horror
Reminiscence,Fantasy
Awake,Fantasy
Fear Street: 1994,Horror
Fear Street: 1978,Horror
Fear Street: 1666,Horror
Born in Flames,Fantasy
The Unhealer,Fantasy
Die in a Gunfight,Action
After Yang,Fantasy
Jolt,Action
Red Notice,Action
Mad God,Fantasy
Knifecorp,Horror
The Other Wife,Horror
Necromancer,Horror
Old Henry,Western
Aftermath,Horror
Atomic Shark,Action
Bingo Hell,Horror
Nightbooks,Horror
Lost City of D,Action
The Black Phone,Horror
The Stairs,Horror
Night Teeth,Action
Abandoned Dead,Horror
Monstrosity,Horror
Ambulance,Action
Bullet Train,Action
Death Drop Gorgeous,Horror
The Naked Witch,Horror
Flight World War II,Fantasy
Royal Jelly,Horror
Shelter in Place,Horror
Seance,Horror
West of Hell,Western
Hypnotic,Horror
Most Dangerous Game,Action
13 Slays Till X-Mas,Horror
Like Dogs,Horror
Scary Tales,Horror
What Josiah Saw,Horror
Snowbeast,Horror
Golden Needles,Action
8 Bit Christmas,Fantasy
Deadtime Stories,Horror
The Covid Killer,Horror
Studio 666,Horror
Christmas Again,Adventure
Black Adam,Fantasy
Cold Feet,Horror
Vault,Action
The Seance,Horror
Rucker,Horror
X,Horror
2001 Maniacs,Horror
Fistful of Vengeance,Action
Entropy,Horror
Jackson County Jail,Action
South of Heaven,Action
Nope,Horror
Evil at the door,Horror
Prey,Horror
Halloween Ends,Horror
Firestarter,Horror
Speedy,Action
New York Ninja,Action
Pinocchio,Adventure
A House on the Bayou,Horror
The Darkness Outside,Horror
Night's End,Horror
Hunting Souls,Horror
Black Oak Conspiracy,Action
Idaho Transfer,Fantasy
The Menu,Horror
Room 203,Horror
Titanic 666,Horror
Monstrous,Horror
Spiderhead,Action
King of the Mountain,Action
Dead in the Water,Horror
Killer Mountain,Horror
Smile,Horror
Barbarian,Horror
Trip,Horror
The Invitation,Horror
Revealer,Horror
The Soldier,Action
Secret Headquarters,Fantasy
Butcher's Crossing,Western
Heartbeeps,Fantasy
The Gravy Train,Action
Lou,Action
American Refugee,Horror
Maneater,Horror
Mr. Harrigan's Phone,Horror
Goodnight Mommy,Horror
Slumberland,Adventure
House of Darkness,Horror
Nix,Horror
Matriarch,Horror
The Inhabitant,Horror
Aroused,Horror
