title,genre
Freaky,Horror
The Proud Ones,Western
El Paso,Western
The Call of the Wild,Adventure
Favela,Action
Altitude,Action
Ninja,Action
The Intruder Within,Horror
Cool World,Fantasy
Dracula 2000,Horror
Frequency,Fantasy
The Pyramid,Horror
Duffy,Adventure
Kansas Pacific ,Western
El Gringo,Action
City Beneath the Sea,Adventure
I Spit on Your Grave,Horror
Lone Hand,Western
Eli,Horror
A Force of One,Action
Column South,Western
Sleepaway Camp,Horror
Fallen,Fantasy
Vigilante,Action
Captains Courageous,Adventure
Brimstone,Western
Blue Thunder,Action
Ride the Man Down,Western
Hunger,Horror
Stretch,Action
The Banshee Chapter,Horror
Raise the Titanic!,Adventure
Transformation,Fantasy
High Risk,Adventure
The Finest Hour,Action
Bangkok Dangerous ,Action
Everly,Action
Bridge of Dragons,Action
Escape Room,Horror
Black Horse Canyon,Western
Intruder,Horror
The Big Circus,Adventure
The Driver,Action
Payback,Action
Allegheny Uprising,Adventure
Dead Man's Burden,Western
976-EVIL,Horror
Murder-Set-Pieces,Horror
Dementia 13,Horror
Machete,Action
The Archer,Action
Die Hard,Action
Battleship,Action
Assassin's Bullet,Action
Day of the Dead,Horror
Becky,Horror
Dakota Incident,Western
City of Ember,Fantasy
Far and Away,Adventure
Outcast,Western
The Borrower,Horror
Buffalo Bill,Western
The Glory Guys,Western
Treasure Island,Adventure
Dracula Untold,Fantasy
The Naked Dawn,Adventure
Santiago,Adventure
The New Daughter,Horror
The Roommate,Horror
Cursed,Horror
Meek's Cutoff,Western
The Marksman,Action
Prison,Horror
Hard Justice,Action
Life,Fantasy
Killers,Action
Grand Isle,Action
Encounter,Fantasy
Area 51,Horror
Black River,Horror
Waterworld,Fantasy
Synchronic,Horror
Command Performance,Action
Asylum,Horror
Delete,Fantasy
Red River Range,Western
Skyrunners,Fantasy
The Rocketeer,Adventure
Aroused,Horror
Timbuktu,Adventure
Conagher,Western
Madhouse,Horror
Haywire,Action
Poseidon,Action
Stagecoach,Western
Gun Point,Western
Desert Legion,Action
Escape Room,Horror
Found,Horror
Lancer Spy,Adventure
Dead Season,Horror
Angel and the Badman,Western
The Three Musketeers,Adventure
Willy's Wonderland,Horror
Life of Pi,Adventure
Happy Death Day,Horror
Gunsmoke,Western
King Kong Lives,Adventure
Apache Drums,Western
Skyline,Fantasy
Lost Souls,Horror
Fort Ti,Adventure
Hidalgo,Adventure
Lake Placid 3,Horror
Love Me Tender,Western
Tarzan and His Mate,Adventure
Arrowhead,Western
Saw II,Horror
Out for blood,Horror
Bird of Paradise,Adventure
Seven Cities of Gold,Adventure
The Violent Kind,Horror
Wings of the Apache,Action
Dead Heat,Horror
Face of a Fugitive,Western
Sink Hole,Fantasy
The 2nd,Action
White Water Summer,Adventure
Saskatchewan,Western
Johnny 2.0,Fantasy
The Illustrated Man,Fantasy
The Texas Rangers,Western
Rough Riders,Action
Mulberry Street,Horror
Escape from L.A.,Fantasy
Final Destination 2,Horror
Critters 3,Horror
Troll,Fantasy
Son of Dracula,Horror
The 5th Wave,Fantasy
Windwalker,Western
Blast,Action
River of No Return,Adventure
Tresure Island,Adventure
Jaws 3,Adventure
The Restless Breed,Western
Fright Night Part 2,Horror
Cell,Action
Chief Crazy Horse,Western
Casanova,Adventure
Boo,Horror
Dune,Fantasy
Cowboy Up,Western
Crank: High Voltage,Action
Geostorm,Action
Eyeborgs,Fantasy
From Hell to Texas,Western
Bordello of Blood,Horror
The Black Pirate,Adventure
Trapper County,Action
Critters,Horror
Transcendence,Fantasy
The Perfection,Horror
Fender Bender,Horror
Cyst,Horror
Night of the Demons,Horror
Nix,Horror
The Court Jester,Adventure
Sergeants 3,Western
Frankenstein,Horror
The Spirit,Action
Operator,Action
Riot,Action
High Noon,Western
Sabretooth,Adventure
Bullet Train,Action
Body Snatchers,Fantasy
Bound to Vengeance,Horror
Glass Trap,Action
The Deep,Adventure
Jurassic Park III,Adventure
Yellow Sky,Western
Turbulence,Action
The Phantom Planet,Fantasy
Death Trap,Horror
Free Fall,Action
Waterhole # 3,Western
The Lawless Nineties,Western
Hell Ride,Action
Murder Party,Horror
Freerunner,Action
Shark Attack 2,Action
The Shu,Action
Timerider,Fantasy
Dragonslayer,Fantasy
The Getaway,Action
Zombie Nation,Horror
2 Guns,Action
Tracers,Action
Forced Vengeance,Action
Thir13en Ghosts,Horror
South of St. Louis,Western
San Andreas,Action
The Grudge 2,Horror
Clownhouse,Horror
Blood Frenzy,Horror
Rock Island Trail,Western
Dreamkatcher,Horror
The River's Edge,Adventure
Feast,Action
Godmothered,Fantasy
Best of the Best,Action
Slaughterhouse-Five,Fantasy
The Black Arrow,Adventure
National Treasure,Adventure
Drag Me to Hell,Horror
Breakout,Action
Aladdin,Fantasy
Message to Garcia,Adventure
The Shape of Water,Fantasy
Sweepers,Action
Aces 'N' Eights,Western
Stolen,Action
Alyce,Horror
Jane Got a Gun,Western
The Sandman,Horror
Tremors,Horror
Dragonheart,Fantasy
Valentine,Horror
Drum Beat,Western
Strangeland,Horror
The Other,Horror
The Losers,Action
The Wolf Man,Horror
The Tin Star,Western
The Bunny Game,Horror
Storm War,Fantasy
Deadly Swarm,Horror
Earth vs. the Spider,Fantasy
Born in Flames,Fantasy
Burnt Offerings,Horror
Hell Asylum,Horror
Nightflyers,Fantasy
The Base,Action
Stigmata,Horror
Pinocchio's Revenge,Horror
Earth to Echo,Fantasy
For Heaven's Sake,Fantasy
Godzilla,Fantasy
Dallas,Western
Meltdown,Action
